id,maker,model,mileage,manufacture_year,engine_displacement,engine_power,color_slug,transmission,door_count,seat_count,fuel_type,price_eur
3549474,skoda,octavia,151225.0,2012.0,1598.0,77.0,silver,man,5.0,5.0,diesel,1295.34
3549475,renault,scenic,109090.0,2007.0,1598.0,78.0,silver,man,5.0,5.0,lpg,1295.34
3549476,skoda,fabia,154404.0,2004.0,1198.0,47.0,blue,man,4.0,5.0,gasoline,1295.34
3549478,bmw,316i,137400.0,2002.0,1796.0,85.0,silver,man,4.0,5.0,gasoline,1295.34
3549480,volkswagen,passat,196546.0,2004.0,1968.0,100.0,silver,man,5.0,5.0,diesel,1295.34
3549481,skoda,octavia,195744.0,2009.0,1968.0,125.0,black,man,5.0,5.0,diesel,1295.34
3549482,skoda,octavia,215224.0,2010.0,1896.0,77.0,green,man,5.0,5.0,diesel,1295.34
3549483,skoda,roomster,123144.0,2007.0,1422.0,59.0,red,man,5.0,5.0,diesel,1295.34
3549484,ford,s-max,253223.0,2007.0,1997.0,103.0,black,man,5.0,5.0,diesel,1295.34
3549485,skoda,octavia,128280.0,2012.0,1598.0,77.0,silver,man,5.0,5.0,diesel,1295.34
3549486,citroen,c5,146500.0,2009.0,2720.0,150.0,blue,auto,5.0,5.0,diesel,1295.34
3549487,ford,focus,183920.0,2006.0,2521.0,166.0,orange,man,5.0,5.0,gasoline,1295.34
3549488,skoda,fabia,175857.0,2008.0,1198.0,51.0,orange,man,5.0,5.0,gasoline,1295.34
3549489,skoda,fabia,142031.0,2007.0,1198.0,40.0,brown,man,5.0,5.0,gasoline,1295.34
3549490,skoda,superb,140382.0,2013.0,1968.0,125.0,black,man,5.0,5.0,diesel,1295.34
3549491,ford,focus,179160.0,2012.0,1560.0,85.0,orange,man,5.0,5.0,diesel,1295.34
3549493,subaru,impreza,112005.0,2008.0,1498.0,79.0,blue,man,5.0,5.0,gasoline,1295.34
3549494,porsche,cayenne,145841.0,2005.0,4511.0,368.0,silver,auto,5.0,5.0,gasoline,1295.34
3549495,renault,megane,59507.0,2006.0,1390.0,72.0,brown,man,5.0,5.0,gasoline,1295.34
3549496,ford,focus,27320.0,2011.0,1596.0,77.0,white,man,5.0,5.0,gasoline,1295.34
3549497,bmw,x6,139000.0,2009.0,2993.0,210.0,black,auto,5.0,4.0,diesel,1295.34
3549498,skoda,fabia,128579.0,2010.0,1197.0,63.0,blue,man,5.0,5.0,gasoline,1295.34
3549499,skoda,octavia,74586.0,2014.0,1984.0,162.0,white,man,5.0,5.0,gasoline,1295.34
3549500,volkswagen,touran,168871.0,2004.0,1968.0,103.0,blue,man,5.0,5.0,diesel,1295.34
3549501,toyota,avensis,216065.0,2010.0,2231.0,110.0,blue,man,5.0,5.0,diesel,1295.34
3549503,citroen,berlingo,92668.0,2009.0,1560.0,55.0,red,man,5.0,5.0,diesel,1295.34
3549504,bmw,525xi,171000.0,2012.0,1995.0,160.0,brown,man,5.0,5.0,diesel,1295.34
3549506,hyundai,trajet,182259.0,2006.0,1991.0,83.0,red,man,5.0,5.0,diesel,1295.34
3549508,skoda,fabia,181538.0,2001.0,1397.0,44.0,white,man,5.0,5.0,gasoline,1295.34
3549510,opel,astra,164521.0,2006.0,1248.0,66.0,blue,man,5.0,5.0,diesel,1295.34
3549511,mazda,cx,213312.0,2010.0,2184.0,127.0,black,man,5.0,5.0,diesel,1295.34
3549512,skoda,octavia,180161.0,2008.0,1896.0,77.0,black,man,5.0,5.0,diesel,1295.34
3549513,mazda,demio,158141.0,1999.0,1324.0,53.0,red,man,5.0,5.0,gasoline,1295.34
3549514,mercedes-benz,a140-cdi,123595.0,2004.0,1498.0,70.0,gold,man,5.0,5.0,gasoline,1295.34
3549516,nissan,note,123440.0,2006.0,1461.0,63.0,gold,man,5.0,5.0,diesel,1295.34
3549517,mazda,2,37901.0,2015.0,2000.0,88.0,red,man,5.0,5.0,gasoline,1295.34
3549518,nissan,x-trail,213000.0,2010.0,1997.0,104.0,blue,man,5.0,5.0,gasoline,1295.34
3549520,mazda,2,149500.0,2006.0,1998.0,100.0,silver,man,5.0,5.0,diesel,1295.34
3549521,mazda,2,107000.0,2008.0,1349.0,63.0,green,man,5.0,5.0,gasoline,1295.34
3549522,land-rover,discovery-sport,18584.0,2016.0,2000.0,132.0,white,auto,5.0,5.0,diesel,1295.34
3549523,mitsubishi,lancer,137297.0,2004.0,1997.0,99.0,black,man,5.0,5.0,gasoline,1295.34
3549524,nissan,note,147535.0,2010.0,1461.0,63.0,brown,man,5.0,5.0,diesel,1295.34
3549525,volvo,xc90,233375.0,2003.0,2922.0,200.0,gold,auto,5.0,7.0,gasoline,1295.34
3549527,suzuki,swift,10766.0,2016.0,1200.0,69.0,white,man,5.0,5.0,gasoline,1295.34
3549530,ford,fusion,153901.0,2009.0,1400.0,59.0,blue,man,5.0,5.0,lpg,1295.34
3549532,skoda,superb,189950.0,2012.0,1968.0,125.0,white,auto,5.0,5.0,diesel,1295.34
3549534,dacia,logan,9.0,2017.0,900.0,66.0,white,man,5.0,5.0,gasoline,1295.34
3549536,skoda,octavia,40400.0,2015.0,1395.0,81.0,blue,man,5.0,5.0,cng,1295.34
3549537,volvo,xc60,181200.0,2011.0,1984.0,120.0,black,auto,5.0,5.0,diesel,1295.34
3549539,peugeot,206,173000.0,2006.0,1560.0,80.0,silver,man,2.0,4.0,diesel,1295.34
3549541,nissan,micra,82608.0,2003.0,1000.0,48.0,red,man,5.0,5.0,gasoline,1295.34
3549542,toyota,yaris,21506.0,2012.0,1300.0,74.0,red,man,5.0,5.0,gasoline,1295.34
3549543,toyota,aygo,6830.0,2014.0,1000.0,50.0,red,man,5.0,4.0,gasoline,1295.34
3549544,skoda,fabia,25038.0,2012.0,1200.0,51.0,blue,man,5.0,5.0,gasoline,1295.34
3549545,hyundai,i40,46000.0,2014.0,1685.0,100.0,black,man,5.0,5.0,diesel,1295.34
3549547,dacia,logan,104390.0,2006.0,1400.0,55.0,blue,man,4.0,5.0,gasoline,1295.34
3549549,land-rover,range-rover-sport,227000.0,2005.0,2720.0,140.0,black,auto,5.0,5.0,diesel,1295.34
3549550,ford,mondeo,230000.0,2008.0,1997.0,103.0,silver,man,5.0,5.0,diesel,1295.34
3549551,mazda,2,37892.0,2015.0,2000.0,88.0,red,man,5.0,5.0,gasoline,1295.34
3549553,skoda,felicia,109000.0,2000.0,1289.0,50.0,blue,man,5.0,5.0,gasoline,1295.34
3549554,volkswagen,touareg,23311.0,2016.0,2967.0,193.0,white,auto,5.0,5.0,diesel,1295.34
3549555,audi,80,104870.0,2013.0,2967.0,180.0,black,auto,5.0,5.0,diesel,1295.34
3549557,jeep,wrangler,100000.0,1993.0,2466.0,79.0,green,man,3.0,2.0,gasoline,1295.34
3549559,porsche,cayenne,184589.0,2004.0,4511.0,250.0,red,auto,5.0,5.0,gasoline,1295.34
3549560,peugeot,expert,40000.0,2011.0,1997.0,94.0,blue,man,5.0,8.0,diesel,1295.34
3549561,honda,accord,302000.0,2003.0,1998.0,114.0,silver,man,4.0,5.0,gasoline,1295.34
3549563,skoda,octavia,295000.0,2007.0,1968.0,103.0,silver,man,5.0,5.0,diesel,1295.34
3549564,skoda,octavia,285594.0,2003.0,1896.0,96.0,red,man,5.0,5.0,diesel,1295.34
3549565,skoda,yeti,25160.0,2015.0,1197.0,77.0,white,man,5.0,5.0,gasoline,1295.34
3549566,bmw,330xd,189000.0,2002.0,2979.0,170.0,black,auto,2.0,4.0,gasoline,1295.34
3549567,citroen,c-elysee,6000.0,2016.0,1560.0,73.0,blue,man,4.0,5.0,diesel,1295.34
3549570,citroen,c5,172000.0,2010.0,1997.0,100.0,black,man,5.0,5.0,diesel,1295.34
3549573,skoda,octavia,22500.0,2016.0,1968.0,135.0,brown,auto,5.0,5.0,diesel,1295.34
3549574,chevrolet,spark,154061.0,2010.0,796.0,38.0,white,man,5.0,5.0,lpg,1295.34
3549575,ford,fusion,95175.0,2007.0,1388.0,59.0,blue,man,5.0,5.0,gasoline,1295.34
3549576,opel,combo,203436.0,2006.0,1598.0,71.0,blue,man,5.0,5.0,cng,1295.34
3549577,volkswagen,golf,272000.0,1999.0,1896.0,81.0,blue,man,5.0,5.0,diesel,1295.34
3549578,opel,zafira,32000.0,2014.0,1362.0,103.0,brown,man,5.0,7.0,gasoline,1295.34
3549579,mercedes-benz,viano,99500.0,2011.0,2987.0,165.0,blue,auto,5.0,7.0,diesel,1295.34
3549581,hyundai,ix35,100000.0,2012.0,1995.0,135.0,white,man,5.0,5.0,diesel,1295.34
3549582,ford,c-max,220635.0,2009.0,1560.0,66.0,red,man,5.0,5.0,diesel,1295.34
3549583,volkswagen,passat,10000.0,2016.0,1968.0,140.0,white,auto,4.0,5.0,diesel,1295.34
3549584,mazda,premacy,270000.0,2000.0,1998.0,66.0,black,man,5.0,5.0,diesel,1295.34
3549585,volvo,s60,257726.0,2002.0,2435.0,125.0,black,man,4.0,5.0,gasoline,1295.34
3549587,mini,cooper,139040.0,2006.0,1598.0,85.0,black,man,3.0,4.0,gasoline,1295.34
3549588,skoda,yeti,22550.0,2016.0,1395.0,92.0,white,man,5.0,5.0,gasoline,1295.34
3549591,volvo,s60,174000.0,2011.0,1984.0,120.0,red,man,4.0,5.0,diesel,1295.34
3549592,peugeot,807,201434.0,2005.0,2179.0,94.0,silver,man,5.0,5.0,diesel,1295.34
3549594,skoda,octavia,215000.0,2005.0,1896.0,77.0,silver,man,5.0,5.0,diesel,1295.34
3549595,volkswagen,touran,157240.0,2008.0,1896.0,77.0,brown,man,5.0,7.0,diesel,1295.34
3549596,mini,cooper-s,98000.0,2007.0,1598.0,128.0,blue,man,2.0,5.0,gasoline,1295.34
3549597,suzuki,swift,172000.0,2006.0,1490.0,75.0,red,man,3.0,4.0,gasoline,1295.34
3549598,renault,captur,0.0,2017.0,1198.0,88.0,orange,man,5.0,5.0,gasoline,1295.34
3549599,ford,fiesta,84300.0,2008.0,1242.0,60.0,black,man,5.0,5.0,gasoline,1295.34
3549600,skoda,fabia,98150.0,2012.0,1598.0,77.0,silver,man,5.0,5.0,diesel,1295.34
3549603,renault,kadjar,0.0,2017.0,1198.0,96.0,white,man,5.0,5.0,gasoline,1295.34
3549606,skoda,octavia,247000.0,2003.0,1896.0,66.0,silver,man,5.0,5.0,diesel,1295.34
3549607,bmw,316i,256000.0,2003.0,1796.0,85.0,violet,man,5.0,5.0,gasoline,1295.34
3549608,skoda,octavia,188000.0,2009.0,1896.0,77.0,black,man,5.0,5.0,diesel,1295.34
3549609,peugeot,407,84850.0,2005.0,1560.0,81.0,black,man,4.0,5.0,diesel,1295.34
3549611,renault,twingo,132000.0,2005.0,1149.0,43.0,black,man,3.0,5.0,gasoline,1295.34
3549615,volkswagen,passat,236741.0,2005.0,1968.0,103.0,silver,man,5.0,5.0,diesel,1295.34
3549619,citroen,c4-picasso,155612.0,2012.0,1997.0,110.0,black,auto,5.0,7.0,diesel,1295.34
3549622,peugeot,3008,137231.0,2014.0,1560.0,84.0,silver,auto,5.0,5.0,diesel,1295.34
3549623,renault,kadjar,0.0,2017.0,1198.0,96.0,brown,man,5.0,5.0,gasoline,1295.34
3549624,ford,mondeo,308000.0,2005.0,2198.0,114.0,black,man,5.0,5.0,diesel,1295.34
3549625,renault,kadjar,0.0,2017.0,1198.0,96.0,red,man,5.0,5.0,gasoline,1295.34
3549626,ford,galaxy,225000.0,2007.0,1997.0,96.0,black,man,5.0,7.0,diesel,1295.34
3549629,skoda,fabia,149327.0,2007.0,1896.0,96.0,blue,man,5.0,5.0,diesel,1295.34
3549631,bmw,118i,99420.0,2007.0,1995.0,105.0,black,auto,5.0,5.0,gasoline,1295.34
3549632,volkswagen,golf,171000.0,2012.0,1968.0,103.0,black,man,5.0,5.0,diesel,1295.34
3549633,volvo,v40,117573.0,2014.0,1984.0,110.0,black,auto,5.0,5.0,diesel,1295.34
3549635,citroen,evasion,164000.0,2000.0,1997.0,80.0,silver,man,5.0,7.0,diesel,1295.34
3549637,skoda,octavia,105947.0,2014.0,1598.0,77.0,white,man,5.0,5.0,diesel,1295.34
3549638,mini,cooper,120937.0,2002.0,1598.0,85.0,silver,man,3.0,4.0,gasoline,1295.34
3549639,skoda,citigo,9872.0,2015.0,999.0,44.0,yellow,man,3.0,5.0,gasoline,1295.34
3549640,volkswagen,polo,175000.0,2003.0,1198.0,40.0,black,man,5.0,5.0,gasoline,1295.34
3549641,skoda,yeti,29064.0,2015.0,2000.0,81.0,brown,man,5.0,5.0,diesel,1295.34
3549642,skoda,fabia,54000.0,2011.0,1197.0,63.0,red,man,5.0,5.0,gasoline,1295.34
3549644,skoda,fabia,283762.0,2002.0,1400.0,50.0,green,man,5.0,5.0,gasoline,1295.34
3549647,mercedes-benz,c200-cdi,189000.0,2007.0,2148.0,125.0,silver,auto,4.0,5.0,diesel,1295.34
3549649,dacia,logan,18.0,2017.0,900.0,66.0,white,man,5.0,5.0,gasoline,1295.34
3549651,citroen,c4-picasso,125003.0,2012.0,1600.0,82.0,beige,man,5.0,7.0,diesel,1295.34
3549652,citroen,c4-picasso,135971.0,2009.0,1600.0,80.0,blue,man,5.0,5.0,diesel,1295.34
3549653,mercedes-benz,a140-cdi,148000.0,2007.0,1991.0,80.0,white,man,5.0,5.0,diesel,1295.34
3549654,volvo,xc90,225670.0,2004.0,2401.0,120.0,silver,auto,5.0,7.0,diesel,1295.34
3549655,honda,fr-v,204215.0,2006.0,1998.0,110.0,blue,man,5.0,6.0,gasoline,1295.34
3549656,toyota,auris,162000.0,2010.0,1598.0,97.0,silver,man,5.0,5.0,gasoline,1295.34
3549660,mercedes-benz,ml270-cdi,201030.0,2001.0,2685.0,120.0,black,auto,5.0,5.0,diesel,1295.34
3549661,skoda,octavia,192562.0,2002.0,1900.0,81.0,blue,man,5.0,5.0,diesel,1295.34
3549662,bmw,525xi,329100.0,2006.0,2993.0,170.0,silver,auto,5.0,4.0,diesel,1295.34
3549663,opel,astra,232298.0,2006.0,1700.0,74.0,silver,man,5.0,5.0,diesel,1295.34
3549665,skoda,octavia,198720.0,2009.0,1896.0,77.0,red,man,5.0,5.0,diesel,1295.34
3549667,volkswagen,bora,237000.0,2000.0,1896.0,66.0,silver,man,5.0,5.0,diesel,1295.34
3549668,mazda,2,137000.0,2010.0,2184.0,120.0,black,man,5.0,5.0,diesel,1295.34
3549669,ford,focus,99600.0,2003.0,1388.0,55.0,blue,man,5.0,5.0,gasoline,1295.34
3549675,volkswagen,eos,112000.0,2006.0,1984.0,110.0,silver,man,2.0,4.0,gasoline,1295.34
3549676,hyundai,i30,86000.0,2010.0,1582.0,85.0,silver,man,5.0,5.0,diesel,1295.34
3549677,skoda,octavia,158436.0,2012.0,1600.0,77.0,white,man,5.0,5.0,diesel,1295.34
3549678,volkswagen,passat,27032.0,2016.0,2000.0,110.0,white,man,5.0,5.0,diesel,1295.34
3549679,skoda,octavia,18597.0,2016.0,2000.0,135.0,white,auto,5.0,5.0,diesel,1295.34
3549680,ford,mondeo,183355.0,2009.0,2000.0,107.0,blue,man,5.0,5.0,gasoline,1295.34
3549681,renault,megane,17.0,2017.0,1500.0,66.0,white,man,5.0,5.0,diesel,1295.34
3549682,skoda,octavia,17706.0,2016.0,2000.0,135.0,white,man,5.0,5.0,diesel,1295.34
3549683,volkswagen,golf,143763.0,2010.0,1598.0,77.0,red,man,5.0,5.0,diesel,1295.34
3549684,hyundai,i30,98053.0,2012.0,1582.0,81.0,white,man,5.0,5.0,diesel,1295.34
3549685,ford,focus,203696.0,2008.0,1753.0,85.0,white,man,5.0,5.0,diesel,1295.34
3549686,ford,focus,159121.0,2013.0,1600.0,70.0,brown,man,5.0,5.0,diesel,1295.34
3549688,skoda,fabia,178350.0,2001.0,1400.0,55.0,silver,man,5.0,5.0,gasoline,1295.34
3549690,skoda,fabia,100359.0,2003.0,1200.0,47.0,red,man,5.0,5.0,gasoline,1295.34
3549692,skoda,fabia,94822.0,2009.0,1200.0,51.0,red,man,5.0,5.0,gasoline,1295.34
3549694,skoda,superb,298367.0,2012.0,2000.0,103.0,white,auto,5.0,5.0,diesel,1295.34
3549695,skoda,superb,143218.0,2013.0,2000.0,103.0,black,auto,5.0,5.0,diesel,1295.34
3549696,skoda,superb,148415.0,2010.0,2000.0,125.0,black,auto,5.0,5.0,diesel,1295.34
3549697,renault,megane,24368.0,2016.0,1200.0,97.0,red,auto,5.0,5.0,gasoline,1295.34
3549699,skoda,octavia,208675.0,2010.0,1600.0,77.0,silver,man,5.0,5.0,diesel,1295.34
3549701,skoda,fabia,87337.0,2008.0,1400.0,63.0,black,man,5.0,5.0,gasoline,1295.34
3549702,hyundai,i30,23805.0,2016.0,1600.0,88.0,white,man,5.0,5.0,gasoline,1295.34
3549703,ford,focus,21425.0,2013.0,1000.0,92.0,silver,man,5.0,5.0,gasoline,1295.34
3549704,skoda,fabia,226530.0,2003.0,1200.0,47.0,silver,man,5.0,5.0,gasoline,1295.34
3549705,skoda,octavia,172957.0,2009.0,2000.0,125.0,black,man,5.0,5.0,diesel,1295.34
3549706,renault,megane,277036.0,2007.0,1500.0,63.0,black,man,5.0,5.0,diesel,1295.34
3549707,ford,mondeo,146664.0,2005.0,2200.0,114.0,red,man,5.0,5.0,diesel,1295.34
3549708,peugeot,207,56750.0,2010.0,1400.0,70.0,red,man,5.0,5.0,gasoline,1295.34
3549709,opel,astra,203733.0,2008.0,1900.0,88.0,blue,man,5.0,5.0,diesel,1295.34
3549711,skoda,octavia,84490.0,2010.0,1200.0,77.0,green,man,5.0,5.0,gasoline,1295.34
3549712,skoda,fabia,132622.0,2005.0,1200.0,40.0,blue,man,5.0,5.0,gasoline,1295.34
3549713,skoda,octavia,172902.0,2006.0,2000.0,147.0,blue,man,5.0,5.0,gasoline,1295.34
3549714,peugeot,207,66880.0,2011.0,1400.0,54.0,blue,man,5.0,5.0,gasoline,1295.34
3549716,volkswagen,golf,18399.0,2013.0,1200.0,77.0,red,man,5.0,5.0,gasoline,1295.34
3549717,skoda,octavia,258747.0,2000.0,1900.0,81.0,black,man,5.0,5.0,diesel,1295.34
3549718,skoda,superb,39723.0,2016.0,2000.0,206.0,white,auto,5.0,5.0,gasoline,1295.34
3549721,skoda,fabia,24399.0,2011.0,1200.0,63.0,black,man,5.0,5.0,gasoline,1295.34
3549722,skoda,felicia,49269.0,1998.0,1300.0,50.0,red,man,5.0,5.0,gasoline,1295.34
3549724,mercedes-benz,a180-cdi,72292.0,2014.0,2000.0,80.0,white,auto,5.0,5.0,diesel,1295.34
3549726,renault,megane,172018.0,1999.0,1400.0,55.0,red,man,5.0,5.0,gasoline,1295.34
3549727,hyundai,i20,103930.0,2009.0,1200.0,55.0,silver,man,5.0,5.0,gasoline,1295.34
3549728,ford,galaxy,249924.0,2002.0,1900.0,85.0,silver,man,5.0,7.0,diesel,1295.34
3549729,ford,focus,159357.0,2005.0,1800.0,85.0,blue,man,5.0,5.0,diesel,1295.34
3549731,chevrolet,aveo,51725.0,2008.0,1200.0,62.0,silver,man,5.0,5.0,gasoline,1295.34
3549732,volkswagen,touran,99718.0,2013.0,1400.0,110.0,silver,man,5.0,5.0,cng,1295.34
3549735,mitsubishi,outlander,63873.0,2012.0,2300.0,130.0,black,man,5.0,7.0,diesel,1295.34
3549736,volkswagen,touran,196488.0,2004.0,2000.0,100.0,red,man,5.0,5.0,diesel,1295.34
3549737,renault,scenic,155338.0,2008.0,1400.0,72.0,red,man,5.0,5.0,gasoline,1295.34
3549738,opel,zafira,146011.0,2002.0,2000.0,74.0,blue,man,5.0,7.0,gasoline,1295.34
3549739,ford,galaxy,285770.0,2001.0,1900.0,85.0,black,man,5.0,7.0,diesel,1295.34
3549740,volkswagen,touran,6569.0,2016.0,1400.0,110.0,blue,auto,5.0,5.0,gasoline,1295.34
3549741,toyota,corolla-verso,132694.0,2002.0,1800.0,99.0,black,man,5.0,5.0,gasoline,1295.34
3549742,ford,galaxy,121428.0,2013.0,2000.0,103.0,black,auto,5.0,7.0,diesel,1295.34
3549743,hyundai,ix35,45614.0,2015.0,2000.0,135.0,white,auto,5.0,5.0,diesel,1295.34
3549744,toyota,land-cruiser,67000.0,2009.0,4164.0,85.0,white,man,2.0,3.0,diesel,1295.34
3549749,skoda,octavia,16620.0,2014.0,1986.0,110.0,blue,man,5.0,5.0,diesel,1295.34
3549750,skoda,fabia,13450.0,2016.0,1197.0,81.0,beige,man,5.0,5.0,gasoline,1295.34
3549751,opel,vivaro,115700.0,2013.0,1995.0,84.0,white,man,5.0,9.0,diesel,1295.34
3549752,opel,corsa,12000.0,2014.0,1229.0,63.0,white,man,5.0,5.0,gasoline,1295.34
3549753,toyota,rav4,160356.0,2006.0,2200.0,100.0,brown,man,5.0,5.0,diesel,1295.34
3549754,skoda,octavia,3000.0,2017.0,2000.0,110.0,silver,man,5.0,5.0,diesel,1295.34
3549755,renault,captur,6739.0,2016.0,1197.0,87.0,blue,auto,5.0,5.0,gasoline,1295.34
3549759,skoda,yeti,198331.0,2009.0,2000.0,103.0,silver,man,5.0,5.0,diesel,1295.34
3549760,skoda,octavia,100000.0,2013.0,1598.0,77.0,silver,man,5.0,5.0,diesel,1295.34
3549765,mercedes-benz,ml350-cdi,97000.0,2010.0,2987.0,170.0,silver,auto,5.0,5.0,diesel,1295.34
3549769,mercedes-benz,e200-cdi,259120.0,2005.0,3222.0,150.0,green,auto,5.0,7.0,diesel,1295.34
3549770,skoda,rapid,32200.0,2016.0,1598.0,85.0,beige,man,5.0,5.0,diesel,1295.34
3549779,fiat,punto,103000.0,2002.0,1242.0,59.0,blue,man,3.0,5.0,gasoline,1295.34
3549780,peugeot,407,244900.0,2010.0,2179.0,125.0,black,man,4.0,5.0,diesel,1295.34
3549781,citroen,c3,9230.0,2009.0,1360.0,54.0,red,man,5.0,5.0,gasoline,1295.34
3549782,opel,vectra,140500.0,2000.0,1796.0,85.0,silver,man,5.0,5.0,gasoline,1295.34
3549783,opel,meriva,0.0,2017.0,1398.0,74.0,white,man,5.0,5.0,gasoline,1295.34
3549784,opel,meriva,0.0,2017.0,1398.0,74.0,white,man,5.0,5.0,gasoline,1295.34
3549786,opel,meriva,0.0,2017.0,1398.0,74.0,blue,man,5.0,5.0,gasoline,1295.34
3549787,skoda,superb,14150.0,2016.0,1968.0,140.0,black,man,5.0,5.0,diesel,1295.34
3549789,opel,meriva,0.0,2017.0,1398.0,74.0,silver,man,5.0,5.0,gasoline,1295.34
3549790,ford,focus,129000.0,2007.0,1999.0,107.0,gold,man,2.0,4.0,gasoline,1295.34
3549791,peugeot,407,215000.0,2010.0,1997.0,103.0,black,man,4.0,5.0,diesel,1295.34
3549792,peugeot,207,91241.0,2009.0,1360.0,54.0,red,man,3.0,5.0,gasoline,1295.34
3549793,suzuki,swift,125200.0,2005.0,1328.0,67.0,silver,man,5.0,5.0,gasoline,1295.34
3549796,volkswagen,touran,20600.0,2016.0,1968.0,110.0,blue,man,5.0,5.0,diesel,1295.34
3549797,skoda,octavia,16000.0,2016.0,1197.0,81.0,blue,man,5.0,5.0,gasoline,1295.34
3549798,ford,mondeo,300000.0,2002.0,1998.0,96.0,silver,man,5.0,5.0,diesel,1295.34
3549799,mercedes-benz,gl320-cdi,109000.0,2009.0,2987.0,165.0,silver,auto,5.0,7.0,diesel,1295.34
3549800,mitsubishi,l200,262066.0,1998.0,2477.0,73.0,green,man,5.0,5.0,diesel,1295.34
3549802,opel,meriva,0.0,2017.0,1398.0,74.0,blue,man,5.0,5.0,gasoline,1295.34
3549803,seat,arosa,197000.0,2002.0,1422.0,55.0,blue,man,3.0,4.0,diesel,1295.34
3549805,opel,meriva,0.0,2017.0,1398.0,74.0,white,man,5.0,5.0,gasoline,1295.34
3549807,opel,meriva,0.0,2017.0,1398.0,74.0,blue,man,5.0,5.0,gasoline,1295.34
3549808,skoda,fabia,91900.0,2006.0,1198.0,47.0,silver,man,5.0,5.0,gasoline,1295.34
3549809,suzuki,swift,10775.0,2016.0,1200.0,69.0,white,man,5.0,5.0,gasoline,1295.34
3549810,ford,focus,72484.0,2013.0,1999.0,184.0,blue,man,5.0,5.0,gasoline,1295.34
3549812,mercedes-benz,b180-cdi,174123.0,2007.0,1991.0,80.0,red,man,5.0,5.0,diesel,1295.34
3549813,hyundai,i20,104248.0,2011.0,1248.0,57.0,red,man,5.0,5.0,gasoline,1295.34
3549815,volkswagen,golf,33057.0,2015.0,1197.0,77.0,red,man,5.0,5.0,gasoline,1295.34
3549816,peugeot,206,162000.0,2006.0,1398.0,50.0,blue,man,5.0,5.0,diesel,1295.34
3549817,audi,a6,169420.0,2012.0,2967.0,230.0,blue,auto,5.0,5.0,diesel,1295.34
3549818,volkswagen,passat,164000.0,2013.0,1960.0,103.0,silver,man,5.0,5.0,diesel,1295.34
3549819,ford,fiesta,88800.0,2013.0,1560.0,70.0,gold,man,5.0,5.0,diesel,1295.34
3549820,skoda,rapid,9976.0,2016.0,1197.0,66.0,blue,man,5.0,5.0,gasoline,1295.34
3549821,skoda,octavia,252830.0,2005.0,2000.0,103.0,black,auto,5.0,6.0,gasoline,1295.34
3549822,bmw,520i,169000.0,1997.0,1991.0,110.0,red,auto,4.0,5.0,gasoline,1295.34
3549823,skoda,octavia,104000.0,2015.0,1598.0,77.0,white,man,4.0,5.0,diesel,1295.34
3549824,hyundai,i30,65226.0,2013.0,1591.0,99.0,red,man,5.0,5.0,gasoline,1295.34
3549825,volkswagen,transporter,350000.0,2007.0,1896.0,75.0,white,man,5.0,6.0,diesel,1295.34
3549826,skoda,fabia,742.0,2016.0,1197.0,66.0,blue,man,5.0,5.0,gasoline,1295.34
3549829,volkswagen,passat,129899.0,2009.0,1798.0,118.0,black,auto,5.0,5.0,gasoline,1295.34
3549830,volkswagen,polo,105000.0,2004.0,1198.0,40.0,silver,man,5.0,5.0,gasoline,1295.34
3549831,nissan,x-trail,141023.0,2008.0,1995.0,110.0,silver,man,5.0,5.0,diesel,1295.34
3549832,renault,master,287000.0,2001.0,2188.0,66.0,red,man,4.0,9.0,diesel,1295.34
3549833,volkswagen,sharan,226000.0,2014.0,1968.0,103.0,silver,auto,5.0,7.0,diesel,1295.34
3549834,skoda,fabia,43991.0,2010.0,1200.0,44.0,green,man,5.0,5.0,gasoline,1295.34
3549835,opel,astra,186152.0,2007.0,1364.0,66.0,silver,man,5.0,5.0,gasoline,1295.34
3549837,volkswagen,polo,31700.0,2015.0,1197.0,66.0,black,man,5.0,5.0,gasoline,1295.34
3549838,renault,trafic,232485.0,2005.0,2500.0,99.0,blue,man,4.0,9.0,diesel,1295.34
3549841,skoda,octavia,88515.0,2013.0,2000.0,135.0,white,auto,5.0,5.0,diesel,1295.34
3549842,skoda,felicia,102445.0,1995.0,1300.0,40.0,white,man,5.0,5.0,gasoline,1295.34
3549843,renault,scenic,195753.0,2006.0,1500.0,78.0,blue,man,5.0,5.0,diesel,1295.34
3549845,renault,trafic,1.0,2017.0,1598.0,92.0,gold,man,4.0,8.0,diesel,1295.34
3549846,ford,s-max,136498.0,2012.0,2000.0,103.0,white,auto,5.0,5.0,diesel,1295.34
3549848,volkswagen,touareg,219194.0,2006.0,2967.0,165.0,black,auto,5.0,5.0,diesel,1295.34
3549849,peugeot,607,70909.0,2000.0,2200.0,98.0,blue,man,4.0,5.0,diesel,1295.34
3549851,renault,captur,0.0,2017.0,1198.0,88.0,brown,man,5.0,5.0,gasoline,1295.34
3549854,bmw,x5,1.0,2016.0,2993.0,190.0,black,auto,5.0,5.0,diesel,1295.34
3549855,bmw,216i,1.0,2017.0,1995.0,110.0,white,auto,5.0,5.0,diesel,1295.34
3549856,bmw,x1,1.0,2016.0,1995.0,110.0,brown,auto,5.0,5.0,diesel,1295.34
